,Unnamed: 0,datadate,tic,capgn,cshoc,Volume,eps,prcod,trfd,idbflag,incorp,naics,spcseccd,spcsrc,gsector_25,gsector_35,gsector_40,gsector_45,gsector_50,ggroup_2510,ggroup_3520,ggroup_4010,ggroup_4020,ggroup_4510,ggroup_4530,ggroup_5020,gind_251020,gind_352020,gind_401010,gind_402030,gind_451020,gind_451030,gind_453010,gind_502030,gsector_25.1,gsector_35.1,gsector_40.1,gsector_45.1,gsector_50.1,gsubind_25102010,gsubind_35202010,gsubind_40101010,gsubind_40203020,gsubind_45102010,gsubind_45103010,gsubind_45103020,gsubind_45301010,gsubind_45301020,gsubind_50203010,gvkey_1704,gvkey_2968,gvkey_5073,gvkey_6066,gvkey_12141,gvkey_63080,gvkey_100080,gvkey_114628,gvkey_117768,gvkey_160329,gvkey_1704.1,gvkey_2968.1,gvkey_5073.1,gvkey_6066.1,gvkey_12141.1,gvkey_63080.1,gvkey_100080.1,gvkey_114628.1,gvkey_117768.1,gvkey_160329.1,direction,MA_5,EMA_5,Momentum_5,ROC_5,ATR_5,Vortex_5,RSI_5,MFI_5,OBV_5,Force_5,EoM_5,CCI_5,Copp_5,KelChM_5,KelChU_5,KelChD_5,Donchian_5,STD_5,MA_15,EMA_15,Momentum_15,ROC_15,ATR_15,Vortex_15,RSI_15,MFI_15,OBV_15,Force_15,EoM_15,CCI_15,Copp_15,KelChM_15,KelChU_15,KelChD_15,Donchian_15,STD_15,MA_30,EMA_30,Momentum_30,ROC_30,ATR_30,Vortex_30,RSI_30,MFI_30,OBV_30,Force_30,EoM_30,CCI_30,Copp_30,KelChM_30,KelChU_30,KelChD_30,Donchian_30,STD_30,MA_60,EMA_60,Momentum_60,ROC_60,ATR_60,Vortex_60,RSI_60,MFI_60,OBV_60,Force_60,EoM_60,CCI_60,Copp_60,KelChM_60,KelChU_60,KelChD_60,Donchian_60,STD_60,BollingerB_5,Bollinger%b_5,SO%d_5,Trix_5,Acc/Dist_ROC_5,BollingerB_15,Bollinger%b_15,SO%d_15,Trix_15,Acc/Dist_ROC_15,BollingerB_30,Bollinger%b_30,SO%d_30,Trix_30,Acc/Dist_ROC_30,PP,R1,S1,R2,S2,R3,S3,SO%k,Mass Index,Chaikin,Ultimate_Osc
525,21035,20090203,GOOGL,,239534000.0,6551511.0,13.46,342.57,1.0,B,DE,519130,,B+,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,342.30800000000005,338.3187199907633,8.96999999999997,-0.02357530042733825,11.878303155334313,0.21448264614285445,0.5569701842673127,0.2,-1121546.6,14614264.859999951,4.049482185958622e-06,-0.8965887512427427,0.10768148484013622,341.5979666666673,352.78406666666615,330.41186666666607,57.18000000000001,3.944783897782935,319.8579999999992,326.94240338621125,27.75999999999999,0.08313184016289131,13.421658804040586,0.19659113631087963,0.6368579091906846,0.5333333333333333,782493.4,90148462.47999997,2.007183278624591e-06,1.0082839563750627,0.10378570378831821,319.30310000000065,332.7971333333334,305.80906666666743,50.16900000000004,20.396543194504513,315.7683333333326,319.95009299713587,30.170000000000016,0.09762388367669333,14.157627560976945,0.10941640036948992,0.5824879134651118,0.5,511077.8333333333,53970690.62000003,6.21856830114627e-07,1.4529941550276322,0.10259418640868431,315.49020444444403,327.7471777777782,303.2332311111117,93.84999999999997,17.007187341383748,306.27016666666776,325.20377550158315,-1.7900000000000205,0.027866674717710163,15.896064355373104,-0.03778574346701723,0.5014949483426608,0.48333333333333334,-305633.3333333333,701216.390000008,-8.951244461881353e-07,1.5959538899960761,-0.48448222296491905,306.05998555555533,321.40028222222213,290.7196888888884,201.22000000000003,21.196205567982847,0.0460963097302188,0.3822495700560237,0.6154547373030352,0.010298739169012812,-0.30335889270948224,0.2550699772337045,0.7523957099449691,0.5781968430471984,0.0025130096420281378,-3.8514695982513123,0.2154387954213326,0.8628122947556601,0.5456888546619368,-0.0016514296597882853,-1.706407450674648,339.0928333333334,344.3571666666667,335.18566666666675,348.26433333333335,329.9213333333334,353.5286666666667,326.01416666666677,0.7219647822057442,24.646277103346378,357815.83557413914,4.119586443332397
526,21036,20090204,GOOGL,,239534000.0,6809446.0,13.46,340.07,1.0,B,DE,519130,,B+,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,341.174,339.87914666050887,-5.670000000000016,-0.0009320750320400594,13.00886877022287,0.08452309079004476,0.8266236484218332,0.2,-1297173.6,4979025.450000014,1.456853076430897e-06,1.4719294876222313,0.08306137419853993,341.55130000000065,352.58739999999955,330.5151999999994,48.10999999999996,1.9886754386291468,321.76999999999924,328.9496029629349,28.680000000000007,0.1396484699471707,13.65270145353551,0.2593768038794218,0.7149587274477188,0.5333333333333333,941027.2666666667,68201269.44000001,3.1225778502150886e-06,1.1690058514320194,0.10556327219993096,321.3319888888895,335.1633555555556,307.50062222222294,49.21900000000005,21.169911599778445,316.8626666666659,321.4371837715142,32.829999999999984,0.1544545791121133,14.229393524784882,0.15688984250985277,0.627427867588052,0.5333333333333333,925088.0333333333,39349578.37999998,1.3187718021795635e-06,1.6895309124430815,0.11780315981907012,316.59742666666625,329.0704000000004,304.1244533333339,82.19999999999999,17.67755598909759,306.4665000000011,325.78725828570714,11.779999999999973,0.03581566708944862,15.875537654715536,0.021122619069915468,0.5266228417250661,0.5,-54541.28333333333,-17041313.17999996,1.6909044950603636e-07,1.8690182875025159,-0.47261053212851906,306.25531888888867,321.53994888888883,290.97068888888845,201.22000000000003,21.483830090068768,0.023315673980187787,0.7295497752587947,0.4939093577217788,0.009057030542316139,-2.5556708166709567,0.26316824563854296,0.7507095967304718,0.5372745624862069,0.0028490420121867845,0.03682698217051733,0.22315732143596553,0.8696400869760214,0.526664967171442,-0.0014543335150496038,1.7658209136426166,345.5366666666667,351.90333333333336,336.6333333333334,360.8066666666667,330.2666666666667,367.17333333333335,321.3633333333334,0.2508185985592658,24.814104555040828,-1375131.659148761,3.940298070559254
527,21037,20090205,GOOGL,,239534000.0,7263833.0,13.46,340.91,1.0,B,DE,519130,,B+,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,343.254,344.4927644403392,10.400000000000034,0.04487046938232965,14.799245846815245,0.10521637120102552,0.7046008022564312,0.4,1611839.6,-180960.00000000058,1.3817235697478705e-06,1.4090514659593394,0.0751589423075752,342.72596666666726,356.4500666666662,329.00186666666605,31.769999999999982,6.061850377583426,325.2866666666659,332.0459025925681,52.75,0.18304960032108103,14.243613771843572,0.3384271935941681,0.6831097751292677,0.6,1789710.6,94813694.0,4.92143281325486e-06,1.1479878353323498,0.12658559323798246,324.30043333333396,338.2871333333334,310.3137333333341,54.009000000000015,21.838646172925852,318.74966666666586,323.5199461088359,56.610000000000014,0.18690020803972904,14.497174587701986,0.22195446440434222,0.6140265310222909,0.5666666666666667,1297801.7666666666,189431438.94000006,3.4071424762415673e-06,1.7141864623383731,0.13507646518512592,318.2514266666663,330.70806666666704,305.7947866666673,82.19999999999999,18.498700510448376,306.8428333333344,326.7030859036712,22.58000000000004,0.10960537047493588,15.957651176095679,0.02368054294416454,0.5214678780275855,0.5166666666666667,144498.46666666667,58375644.98000011,2.4878794007981696e-07,1.9654335235467495,-0.4568990983602699,306.52464666666646,321.85195999999996,291.19733333333284,200.56,22.111948000537907,0.07063982214434122,0.9316338802547413,0.632501051683943,0.009033364872899215,-3.1076466811520382,0.26854646575852154,0.8254933147891734,0.583825797126465,0.003213294216860273,1.21281335974929,0.23214079818685412,0.9726052691320443,0.5513759008770439,-0.001248293784329053,-3.6551771436723555,348.7,360.4,342.02,367.0799999999999,330.32,378.78,323.64,0.9096844396082716,25.06133097873952,1014462.3843232575,4.173976421145052
528,21038,20090206,GOOGL,,239534000.0,7037741.0,13.46,356.46,1.0,B,DE,519130,,B+,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,349.80400000000003,353.4218429602261,32.75,0.09017235810552891,16.56283056454349,0.5839563175539945,0.8974512353415772,0.6,3953193.4,77575350.75,1.110398838605934e-05,1.6662484841877487,0.10731009954839373,347.8725666666673,362.7108666666662,333.03426666666604,28.060000000000002,13.187229807666673,330.1059999999992,336.95016476849713,72.28999999999996,0.2389628591450594,14.974412050363123,0.5879136924431486,0.7787675932982373,0.6666666666666666,2654510.6666666665,79770641.48999996,1.0126893435586326e-05,1.689278898066403,0.15870154247836035,328.99310000000065,343.0851333333334,314.9010666666674,54.009000000000015,23.53182185891245,321.19166666666587,326.6012399082658,73.25999999999999,0.22554877042416235,14.858002033656696,0.3052647171026117,0.6767163901947956,0.5666666666666667,1406470.9,238833021.23999998,5.0155123450347435e-06,2.3792978650450607,0.15384426284389177,320.5017599999996,333.34940000000034,307.65412000000066,82.19999999999999,20.405097078479063,307.7178333333344,328.1646241028297,52.5,0.192063186283953,16.09313802575361,0.09057320007691848,0.5593442831054546,0.5333333333333333,396431.3333333333,-54625725.0,1.6187871326776666e-06,2.613470501460498,-0.4363564898124781,307.3181799999998,322.61876,292.01759999999945,197.75900000000001,23.58219359067311,0.15079564336218765,0.9071363037048619,0.7090925174898937,0.010966887825766537,2.0754085760232077,0.28514261308685707,0.9374289445889898,0.6186320036233812,0.0036824438328368053,-3.6577282276032914,0.2541173909054815,1.1136742836935762,0.5714339362463827,-0.0010223152896349122,16.899247284187023,366.8433333333333,378.2466666666666,359.8766666666666,385.2133333333333,348.4733333333333,396.6166666666666,341.5066666666666,0.8622754491017949,25.345809287299716,1628531.5495295427,4.312281450077723
529,21039,20090209,GOOGL,,239534000.0,4970955.0,13.46,371.28,1.0,B,DE,519130,,B+,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,357.444,361.8712286401507,38.19999999999999,0.11255690997209573,15.608553709695656,0.9291033330505222,0.9257988611861878,0.8,3906092.8,-8996214.599999998,1.8302017732380528e-05,1.3310146013551487,0.1486813248782373,355.17256666666725,370.1508666666662,340.19426666666607,20.329999999999984,17.01122070870335,335.3793333333325,342.177644172435,79.09999999999997,0.3395932802829354,14.815110544067732,0.6088595952733098,0.8050108419013603,0.6666666666666666,2637696.1333333333,-19950443.79999999,1.0789312910025003e-05,1.7384654148590493,0.19713063883389964,333.95865555555616,348.12735555555565,319.7899555555563,58.049000000000035,25.038780055471243,323.7189999999992,329.9669663657971,75.82,0.2610534025835663,14.783292225033682,0.3359765199494855,0.6972245967689698,0.5666666666666667,1508110.8333333333,231190192.35999998,5.563324020447065e-06,2.440668733527473,0.17700137639503508,322.9395377777774,335.97851111111146,309.9005644444451,82.19999999999999,22.640789609429966,308.83966666666777,329.8238167904047,67.31,0.30161512027491405,16.014674482260595,0.13397382338934036,0.5729772399153229,0.55,648385.75,-348353145.05,2.342619123926007e-06,2.7538206809066756,-0.416030493460551,308.42256333333313,323.6884933333333,293.1566333333328,209.24,25.301560008624328,0.19036515603790632,0.8134107828765204,0.7518037707840163,0.013320980128150976,0.1527514905795591,0.29863235526901444,0.9332346321440104,0.6459562878419913,0.00423786503305677,-1.66725483543591,0.2797585512055829,1.10787411735269,0.5885818292222459,-0.000776096931212417,-5.173415699475752,375.69,384.08,370.38,389.39000000000004,361.99,397.78,356.68,0.8372262773722613,25.478408589988376,1175979.801464465,4.649370838638269
530,21040,20090210,GOOGL,,239534000.0,7101305.0,13.46,375.98,1.0,B,DE,519130,,B+,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,361.056,360.7508190934338,18.060000000000002,0.045218658892128255,17.365702473130437,0.6617017663043478,0.6001264258273624,0.8,3796134.0,9929279.64,1.476097575393476e-05,0.3411995975234509,0.13175256803442725,360.28066666666723,377.34666666666624,343.214666666666,22.439999999999998,14.183036698825108,340.4299999999992,344.21918865088065,75.75999999999999,0.18288900620298273,15.573221726059266,0.6362568477927077,0.683702966876175,0.6666666666666666,2499247.6,157332913.27999997,1.2012276880896148e-05,1.1840435731941041,0.22429865685371447,339.04532222222286,353.40468888888904,324.68595555555635,58.049000000000035,20.975682519109192,325.65733333333253,331.8084524067134,58.14999999999998,0.20539977136709023,15.17662821051538,0.29742075092524833,0.6403899778868938,0.5666666666666667,1336701.4333333333,299023698.2999999,5.037146289158167e-06,1.7591072148942786,0.18905778734408069,325.0503155555552,338.5112888888892,311.5893422222228,82.19999999999999,23.05735875255913,309.9648333333344,330.76434740674466,67.50999999999999,0.14877595488336326,16.174193354968743,0.13835373520638297,0.5499545529658085,0.55,697402.1666666666,-198545897.34999996,2.3855948374164017e-06,2.1660125009058784,-0.3982134506181208,309.54839722222204,324.7289955555555,294.3677988888884,217.0,25.986598794780086,0.1571283867192359,0.45512244567112176,0.5117413545835309,0.012404436252884546,0.9602539093766517,0.24646103479845186,0.7154876245806258,0.5691638171345623,0.004689113813325347,-2.4357989201102406,0.28321006644070684,0.8562058757382732,0.5526485836067823,-0.0005329955666032761,-10.367614125555326,364.6333333333334,371.3766666666668,351.76666666666677,384.24333333333345,345.02333333333337,390.9866666666668,332.15666666666675,0.03161652218256013,25.574808944589787,-2299452.62997182,4.171942952837073
531,21041,20090211,GOOGL,,239534000.0,5225779.0,13.46,358.95,1.0,B,DE,519130,,B+,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,364.064,359.84721272895587,15.04000000000002,0.012213049869953616,15.577134982086958,0.2853615520282186,0.4709811836227607,0.6,1389089.0,-23818351.680000033,7.004489156935668e-06,-0.42209714996863723,0.1091283657931828,362.9093333333339,379.3213333333329,346.4973333333327,23.379999999999995,10.517496375099036,344.0939999999992,345.9467900695206,54.960000000000036,0.16815660685154982,15.126569010301859,0.54065391678437,0.6275412083381727,0.6,1823854.7333333334,17623748.400000013,9.692827234871942e-06,0.8242340871554589,0.2363153469410636,343.0699888888895,357.21935555555575,328.920622222223,58.049000000000035,18.65748750501021,327.6779999999992,333.5008103159577,60.620000000000005,0.18122133878789878,14.971684454998258,0.28007511911475413,0.6126481966070852,0.5666666666666667,1285901.0,92385668.06,4.839745507692086e-06,1.3931749890751604,0.2010177551349391,327.1132044444441,340.64751111111144,313.57889777777837,82.19999999999999,23.15346796100366,310.7308333333344,331.6586311160799,45.960000000000036,0.15489323269466498,16.037334553728297,0.1305965896388778,0.5383329336394241,0.5333333333333333,389760.01666666666,-368000387.16000026,2.2034872568116465e-06,1.8399774685108228,-0.3844798388335487,310.49817499999983,325.32877333333334,295.66757666666615,217.0,26.717111275116697,0.11555656560493797,0.3568100290896635,0.4811609030556878,0.010274446810959736,-1.140483625358396,0.21688826314914242,0.6868686766674212,0.5505183399927422,0.005037145039559186,-1.1707663183933896,0.2826368320241666,0.8278342584698127,0.5440906104708609,-0.00029568392398465103,-3.5179392915975374,358.68,364.36,352.36,370.68000000000006,346.68,376.36,340.36,0.4200000000000017,25.582516222818207,-1661588.268234982,4.012434553595241
532,21042,20090212,GOOGL,,239534000.0,5542981.0,13.46,353.16,1.0,B,DE,519130,,B+,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,365.93000000000006,360.9148084859706,9.329999999999984,-0.02216655893126471,14.431423321391302,0.2867656388783154,0.42803353025584157,0.6,1044918.6,-16055549.159999972,6.680575931202933e-06,-0.8231716122982571,0.08484832771690926,365.0460000000006,380.2099999999996,349.8819999999994,41.81,8.931559214393795,347.86399999999924,348.0846913108306,56.55000000000001,0.11810902371419779,14.753247884014126,0.47563175472535235,0.6097481580444186,0.6,1648072.4,-149107364.25000003,8.749098029728803e-06,0.7936510144300357,0.25562203510738307,346.78443333333394,360.79646666666684,332.77240000000086,58.049000000000035,16.04959581154318,329.6759999999992,335.407209650412,59.94,0.18007476027953856,14.788995135320949,0.24244852141872084,0.603954737140427,0.5666666666666667,1342584.0333333334,101927430.53999999,4.292611547622216e-06,1.3257040893784886,0.2111767291269766,328.99675999999965,342.6657333333336,315.3277866666673,82.19999999999999,23.54324042386056,311.6146666666677,332.68785634515075,53.03000000000003,0.209682793549247,15.909553090496809,0.09145101333422076,0.534701618877994,0.5333333333333333,640694.6333333333,-210535198.4500001,1.4717078666010918e-06,1.7858956737401737,-0.3686837257312368,311.27917499999984,325.9382733333333,296.62007666666614,217.0,27.557138880457067,0.09763134167074351,0.4193869756985224,0.6384565273528859,0.008510261387026449,-0.015047676306189067,0.18455023585703856,0.736548013082652,0.6008345194870597,0.00532046324763485,-0.01677363510628364,0.2856530705766949,0.8543904683377506,0.5704749437274043,-6.177339469326557e-05,7.638983997551704,359.3833333333334,367.28666666666675,355.14666666666676,371.5233333333333,347.2433333333334,379.42666666666673,343.0066666666668,0.9530477759472822,25.56509786563649,614508.1531492891,4.127870666646352
533,21043,20090213,GOOGL,,239534000.0,4144203.0,13.46,362.19,1.0,B,DE,519130,,B+,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,363.2100000000001,359.83653899064706,-13.599999999999966,-0.05568022810676657,12.227615547594198,-0.1657649534114815,0.42803353025584157,0.4,-1191470.2,39352116.7999999,-2.3590593171087113e-06,-0.6526924398330438,0.041737241013725355,363.4040000000006,376.4459999999996,350.36199999999934,47.17149999999998,8.965754290645112,350.0626666666659,349.28410489697677,32.98000000000002,0.10439373822830149,13.886591898512359,0.3811964839275512,0.6097481580444186,0.5333333333333333,657217.5333333333,-216824272.66000012,6.21088869377467e-06,0.6491951573968092,0.26090238960263823,349.3404333333339,362.02046666666683,336.66040000000083,58.049000000000035,14.864925864329217,331.34366666666585,336.8441638665145,50.03000000000003,0.11315822233287692,14.339382545945403,0.23123180913479205,0.603954737140427,0.5333333333333333,1108231.9333333333,62929885.29000004,3.998050916967661e-06,1.2058266082515205,0.2203864384654754,330.7149811111107,344.3629577777781,317.06700444444505,82.19999999999999,23.700637920035366,312.5740000000011,333.50727090642897,57.56,0.2026091049694035,15.644321836702371,0.11646443152966089,0.534701618877994,0.5333333333333333,697346.1166666667,-195651562.84,1.7826151228697827e-06,1.6823604128547713,-0.35080549557441365,312.2106749999999,326.79560666666663,297.6257433333328,203.45999999999998,28.145814825713476,0.0987390687552117,0.34580215393115055,0.5308782347301023,0.006428449838100718,-1.4555689295509413,0.169854454985156,0.6281091712608725,0.5651954107367441,0.005503246118598834,2.006135675398517,0.2861154783305803,0.7778019459032228,0.5540392473246385,0.00016194896215803066,-1.4506751254422012,358.6333333333334,362.03666666666675,354.27666666666676,366.39333333333343,350.8733333333334,369.79666666666674,346.51666666666677,0.31572164948453496,25.538298215019847,-594267.2111584429,4.217929126485988
534,21044,20090217,GOOGL,,240289000.0,5676837.0,13.46,346.51,1.0,B,DE,519130,,B+,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,355.9880000000001,354.1110259937647,-36.10999999999996,-0.04421076120610294,14.148410365062801,-0.638712409995764,0.13818163290948396,0.2,-3321028.6,-25489399.01999997,-1.1707596283868151e-05,-1.7010703876827078,-0.012606986401502865,356.89533333333395,368.67733333333297,345.1133333333327,44.0,7.761144889783761,351.3153333333326,348.45609178485466,18.79000000000002,0.033727525039218074,14.399517911198316,0.23277631606791463,0.4422899195713592,0.4666666666666667,586091.4666666667,20046881.890000023,4.178772376080982e-06,-0.5887583204289332,0.2534739545539014,350.6073222222228,363.2846888888891,337.92995555555643,58.049000000000035,13.198296354692586,332.0549999999992,337.2193791009329,21.340000000000032,0.04453589391861001,14.574906252658604,0.16358002495089063,0.5180719090675169,0.5,798662.2666666667,44100902.56000007,2.282091047554984e-06,0.49944873539077544,0.21803322139609668,331.6127599999997,344.96340666666697,318.2621133333339,83.94,23.709660878343293,313.3280000000011,333.80736039029705,45.24000000000001,0.22299950032122212,15.721229318847673,0.12073156656979168,0.49799054285161554,0.5333333333333333,741757.4666666667,-120550168.44000003,1.7905151147767763e-06,1.0846456106652178,-0.33698148856308263,313.004786111111,327.4067177777777,298.60285444444395,203.60000000000002,28.33828319142236,0.08720681472166206,0.07068189715333902,0.487702606937187,0.002991069538149899,-0.831632667253053,0.15027293263251756,0.3360520725416349,0.5447149033135705,0.005507966293885902,-1.4531959898726439,0.28561124968265317,0.6118215065834994,0.5441884153263623,0.00036188286752227017,-1.377396854828796,343.1466666666667,346.6033333333334,339.20333333333343,350.5466666666667,335.7466666666667,354.0033333333334,331.80333333333346,0.40135135135135624,25.416388168441532,-905130.826383716,3.592586284005356
535,21045,20090218,GOOGL,,240289000.0,6020169.0,13.46,347.24,1.0,B,DE,519130,,B+,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,354.90800000000013,353.77735066250983,-5.399999999999977,-0.013769411238967732,13.718940243375206,-0.4013692087247241,0.38927487882328105,0.4,-696733.8,5838134.399999975,-6.621605225165398e-06,-0.6503100352496475,-0.03557632721139325,353.769333333334,364.20133333333297,343.3373333333327,44.0,7.697919848908276,352.7573333333325,349.0378303117479,21.629999999999995,0.012734103880460026,14.207078172298528,0.21827242756153456,0.5051559389084053,0.4666666666666667,659284.5333333333,23747490.479999997,4.062950904909326e-06,-0.25419109663418077,0.2610515275570131,351.88265555555614,364.7773555555558,338.9879555555564,69.57999999999998,12.003928801283946,332.8903333333326,338.2445804492598,25.060000000000002,0.05702568400886072,14.464267139583855,0.13736702329109893,0.5460048392335913,0.5,836398.5333333333,28370125.28,1.487922500797437e-06,0.7126541331722469,0.22125017561606108,332.4207599999997,345.65874000000025,319.1827800000006,93.49900000000002,24.003327425000645,314.5435000000011,334.4402338311186,72.93,0.3604176298351056,15.627418519878587,0.1410725330181427,0.5120113429303899,0.55,972660.5833333334,-132284007.57000001,2.1542597767517714e-06,1.2507084444865635,-0.3206450105576907,314.0495638888888,328.30566222222217,299.7934655555551,223.14,28.456213930724335,0.08675960923854377,0.4416076019466769,0.6514699598347451,0.0010412962978880466,-7.897749213275951,0.13611542742830549,0.5073448175281954,0.5990011236031069,0.005446862905932448,0.38143984009072124,0.28842324359074045,0.7105923306866995,0.5722410766362656,0.0005484927618438702,12.894571313130264,349.00333333333333,357.4866666666667,344.62666666666667,361.86333333333334,336.1433333333333,370.3466666666667,331.76666666666665,0.9790046656298614,25.374055872640106,1241428.6209410226,3.5591854148334603
536,21046,20090219,GOOGL,,240289000.0,4987716.0,13.46,357.47,1.0,B,DE,519130,,B+,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,351.82800000000015,350.0649004416732,-15.400000000000034,-0.056218151769728754,15.275960162250135,-0.007369942196530019,0.5776631628384499,0.4,-649121.2,3666170.200000008,6.691467594855895e-08,-0.517461546120392,-0.057212451282696565,351.62333333333396,363.333333333333,339.9133333333327,29.519999999999982,9.08700005503546,352.35533333333257,348.2381015227794,-6.03000000000003,-0.0019806594430851884,14.729943400761211,0.13485065747322883,0.5626605243615407,0.4,-185735.26666666666,16280185.95000008,2.8427523031050397e-06,-0.3622582996249665,0.2425741246010239,352.0279888888895,365.08068888888914,338.9752888888898,69.57999999999998,12.249053529990768,333.1763333333326,338.5281559041463,8.579999999999984,0.06406633334368497,14.717540227352638,0.10460904675089902,0.5730072672066379,0.4666666666666667,456002.13333333336,-12324826.799999977,1.154008856176213e-06,0.642302113326822,0.21798527381001093,332.89410444444417,346.26478444444473,319.52342444444497,91.78900000000004,24.06877079270538,315.9281666666677,334.70907862805853,83.07999999999998,0.30564340967115033,15.717994963371813,0.19075315938684126,0.5259820345361323,0.55,1052483.2,-397899779.55999994,3.1283043174451557e-06,1.1797447050607033,-0.31009191714148154,315.39573055555553,329.5599955555555,301.2314655555551,234.88,27.747896697914882,0.10331184618660774,0.24722130669217035,0.456608031950732,-0.0010988512256019172,-1.8602375086645875,0.13905341989988282,0.30171257090302095,0.5324865051755566,0.005270693360683339,-2.980596777911209,0.2889613503084605,0.5982981925850528,0.5396374056392617,0.0007129252339700355,1.0726746932815172,347.95,354.48999999999995,336.09999999999997,366.34,329.56,372.87999999999994,317.71,0.06688417618270594,25.433794614759545,-1203075.5109033757,2.9677924474479385
537,21047,20090220,GOOGL,,240289000.0,6216742.0,13.46,338.05,1.0,B,DE,519130,,B+,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,348.50800000000015,348.85993362778214,-16.600000000000023,-0.03139677924401705,14.823973441500096,-0.2099182868413626,0.3951240800153583,0.2,-514369.0,-11184432.600000015,-3.1693694845573315e-06,-0.7943122877083253,-0.059397455549697664,348.4380000000006,360.5039999999997,336.37199999999933,29.519999999999982,6.674051992621303,352.5639999999992,348.01458883243197,3.1299999999999955,0.023395267775381846,14.628700475666063,0.06831173409703323,0.49678587692872156,0.4,714129.7333333333,-3331856.829999995,1.6309766721311559e-06,-0.7675754104820618,0.2296847885752593,352.0699888888895,365.7213555555558,338.4186222222232,69.57999999999998,12.110010498977347,333.99099999999925,339.03924262000777,24.439999999999998,0.06537716411943784,14.66608601913634,0.10549980829842018,0.5388038883253041,0.4666666666666667,813037.2666666667,42096189.199999996,1.2992219267401043e-06,0.42255160950833154,0.21508668356945815,333.54632777777744,346.9756777777781,320.11697777777835,78.21890000000002,24.091391272585266,317.3285000000011,335.0940268760181,84.01999999999998,0.3457504661280298,15.659044307876913,0.2014490941960378,0.5108836322567616,0.55,985377.9,-338291238.35999995,3.260132458193454e-06,0.9935833622747807,-0.29754548973118433,316.7916749999999,330.8201066666666,302.76324333333287,234.88,27.115157111281054,0.0766014208296085,0.42291039977380135,0.5785911783886101,-0.002307071535134604,-3.6257574894829143,0.13739361363017635,0.3737821077753082,0.5687453759366577,0.005038743512516735,-2.4202095830185746,0.2885274306503507,0.6292889217047671,0.5578903130989458,0.0008601435714151057,0.1226926950739568,343.4566666666667,351.9133333333334,337.9933333333334,357.3766666666668,329.5366666666667,365.8333333333334,324.0733333333334,0.8225574712643661,25.423076323235218,557053.0382703799,3.633126232775056
